,,,,"1,00%",,"0,90%","0,11%",,"-2,29%",,,,,,,,,,,,,
,A,Date,Open,Open +1%,Cond. Precio,High,% Mov.,Low,% Mov.,Close,% Cierre,Gap,Operable,Volume,Cond. Vol,Com. Prom,Com. High,Com. Low,Rdo del dia c/ SL Prom,Rdo del dia c/ TP Prom,Resultados,Resultado
,329,04/24/2020,"205,89","207,95",Si,"206,5","-0,70%","202,82","-2,47%","204,36","-1,73%","0,32%",No,14682370,Si,"-15,24%",-759%,-8%,"0,00",0,"-2,29%",0
,330,04/23/2020,"210,24","212,34",Si,"210,56","-0,84%","203,46","-4,18%","205,24","-3,34%","0,13%",No,20424050,Si,"17,90%",-894%,-84%,"0,00",0,"-2,29%",0
,331,04/22/2020,212,"214,12",Si,212,"-0,99%","209,21","-2,29%","209,96","-1,94%","2,25%",No,13486060,Si,"-22,15%",-1037%,-1%,"0,00",0,"-2,29%",0
,332,04/21/2020,"209,9","212,00",Si,"212,13","0,06%","205,03","-3,29%","207,34","-2,20%","-1,05%",No,14107610,Si,"-18,56%",-42%,-44%,"0,00",0,"-2,29%",0
,333,04/20/2020,"209,87","211,97",Si,"216,1","1,95%","209,36","-1,23%","212,13","0,08%","0,18%",Si,19295400,Si,"11,39%",1744%,46%,"1,00",1,"0,11%",1
,334,04/17/2020,"214,98","217,13",Si,"214,98","-0,99%","208,85","-3,81%","209,5","-3,51%","1,09%",No,13558470,Si,"-21,73%",-1037%,-67%,"0,00",0,"-2,29%",0
,335,04/16/2020,"210,53","212,64",Si,"213,25","0,29%","209,12","-1,65%","212,66","0,01%","1,13%",No,16353820,Si,"-5,59%",174%,27%,"1,00",1,"0,11%",1
,336,04/15/2020,"204,77","206,82",Si,"209,15","1,13%","201,31","-2,66%","208,17","0,65%","0,00%",Si,10768070,Si,"-37,84%",967%,-17%,"0,00",1,"-2,29%",0
,337,04/14/2020,"204,95","207,00",Si,"207,97","0,47%","204,25","-1,33%","204,78","-1,07%","2,76%",No,16757150,Si,"-3,26%",344%,42%,"1,00",1,"0,11%",1
,338,04/13/2020,"197,4","199,37",Si,"200,33","0,48%","195,53","-1,93%","199,44","0,03%","0,52%",No,16117870,Si,"-6,95%",354%,15%,"1,00",1,"0,11%",1
,339,04/09/2020,"198,65","200,64",Si,"200,35","-0,14%","193,4","-3,61%","196,37","-2,13%","1,36%",No,17821330,Si,"2,88%",-235%,-58%,"0,00",0,"-2,29%",0
,340,04/08/2020,"198,34","200,32",Si,"198,86","-0,73%","193,88","-3,22%","195,98","-2,17%","0,17%",No,13607950,Si,"-21,44%",-791%,-41%,"0,00",0,"-2,29%",0
,341,04/07/2020,"200,05","202,05",Si,"201,45","-0,30%","197,05","-2,47%",198,"-2,00%","1,83%",No,14934470,Si,"-13,79%",-381%,-9%,"0,00",0,"-2,29%",0
,342,04/06/2020,"194,74","196,69",Si,"196,88","0,10%","192,7","-2,03%","196,45","-0,12%","4,08%",No,13248680,Si,"-23,52%",-7%,11%,"1,00",0,"-0,12%",0
,343,04/03/2020,"190,12","192,02",Si,"190,55","-0,77%","185,41","-3,44%","187,11","-2,56%","0,65%",No,9483140,Si,"-45,26%",-825%,-51%,"0,00",0,"-2,29%",0
,344,04/02/2020,"186,08","187,94",Si,"191,3","1,79%","185,69","-1,20%","188,9","0,51%","-0,79%",Si,13412060,Si,"-22,57%",1591%,47%,"1,00",1,"0,11%",1
,345,04/01/2020,"189,5","191,40",Si,"192,87","0,77%","185,04","-3,32%","187,56","-2,00%","-2,56%",No,17948560,Si,"3,61%",629%,-46%,"0,00",1,"-2,29%",0
,346,03/31/2020,192,"193,92",Si,"196,79","1,48%","190,6","-1,71%","194,48","0,29%","0,38%",Si,19084780,Si,"10,17%",1300%,25%,"1,00",1,"0,11%",1
,347,03/30/2020,"187,48","189,35",Si,"191,48","1,12%","187,01","-1,24%","191,27","1,01%","-0,59%",Si,12254430,Si,"-29,26%",962%,46%,"1,00",1,"0,11%",1
,348,03/27/2020,"189,97","191,87",Si,"192,74","0,45%",188,"-2,02%","188,59","-1,71%","-2,74%",No,13376350,Si,"-22,78%",329%,11%,"1,00",1,"0,11%",1
,349,03/26/2020,"188,64","190,53",Si,"196,32","3,04%","187,6","-1,54%","195,32","2,52%","0,04%",Si,15426100,Si,"-10,95%",2777%,33%,"1,00",1,"0,11%",1
,350,03/25/2020,"185,82","187,68",Si,"195,19","4,00%","184,52","-1,68%","188,56","0,47%","0,04%",Si,19605250,Si,"13,18%",3687%,26%,"1,00",1,"0,11%",1
,351,03/24/2020,"183,09","184,92",Si,"188,8","2,10%","181,18","-2,02%","185,75","0,45%","3,83%",No,20801490,Si,"20,08%",1885%,11%,"1,00",1,"0,11%",1
,352,03/23/2020,"175,27","177,02",Si,"178,5","0,83%","169,95","-4,00%","176,34","-0,39%","-3,33%",No,22554720,Si,"30,20%",690%,-75%,"0,00",1,"-2,29%",0
,353,03/20/2020,"187,74","189,62",Si,"188,3","-0,69%",180,"-5,07%","181,3","-4,39%","3,79%",No,21006080,Si,"21,26%",-757%,-123%,"0,00",0,"-2,29%",0
,354,03/19/2020,"179,26","181,05",Si,"187,25","3,42%","177,39","-2,02%","180,88","-0,10%","-0,41%",Si,20905690,Si,"20,68%",3139%,11%,"1,00",1,"0,11%",1
,355,03/18/2020,176,"177,76",Si,"182,41","2,62%",170,"-4,37%",180,"1,26%","-4,77%",Si,22054200,Si,"27,31%",2375%,-92%,"0,00",1,"-2,29%",0
,356,03/17/2020,"181,26","183,07",Si,"189,39","3,45%","179,69","-1,85%","184,81","0,95%","1,35%",No,19276540,Si,"11,28%",3165%,19%,"1,00",1,"0,11%",1
,357,03/16/2020,"176,15","177,91",Si,188,"5,67%","174,5","-1,92%","178,85","0,53%","-9,20%",Si,26628480,Si,"53,72%",5266%,16%,"1,00",1,"0,11%",1
,358,03/13/2020,"194,9","196,85",Si,"195,99","-0,44%","187,81","-4,59%",194,"-1,45%","5,29%",No,23650500,Si,"36,53%",-513%,-102%,"0,00",0,"-2,29%",0
,359,03/12/2020,"186,5","188,37",Si,"190,49","1,13%","183,93","-2,35%","185,1","-1,73%","-6,24%",Si,30247100,Si,"74,61%",968%,-3%,"0,00",1,"-2,29%",0
,360,03/11/2020,"201,65","203,67",Si,"203,1","-0,28%","196,11","-3,71%","198,91","-2,34%","-2,30%",No,18931800,Si,"9,29%",-363%,-63%,"0,00",0,"-2,29%",0
,361,03/10/2020,"205,53","207,59",Si,"207,45","-0,07%","200,8","-3,27%","206,39","-0,58%","3,98%",No,19022620,Si,"9,81%",-162%,-44%,"0,00",0,"-2,29%",0
,362,03/09/2020,"195,62","197,58",Si,"199,89","1,17%","193,93","-1,85%","197,66","0,04%","-4,41%",Si,25502570,Si,"47,22%",1008%,19%,"1,00",1,"0,11%",1
,363,03/06/2020,"206,7","208,77",Si,207,"-0,85%","201,1","-3,67%","204,64","-1,98%","-2,25%",No,21700510,Si,"25,27%",-901%,-61%,"0,00",0,"-2,29%",0
,364,03/05/2020,210,"212,10",Si,"215,15","1,44%","209,14","-1,40%","211,46","-0,30%","-0,92%",Si,13462890,Si,"-22,28%",1261%,39%,"1,00",1,"0,11%",1
,365,03/04/2020,"209,49","211,58",Si,"212,7","0,53%","208,85","-1,29%","211,96","0,18%","1,00%",No,12474380,Si,"-27,99%",399%,43%,"1,00",1,"0,11%",1
,366,03/03/2020,"211,08","213,19",Si,"211,39","-0,84%","202,24","-5,14%","207,41","-2,71%","0,05%",No,20813800,Si,"20,15%",-899%,-126%,"0,00",0,"-2,29%",0
,367,03/02/2020,"208,59","210,68",Si,"211,11","0,21%","203,76","-3,28%","210,98","0,14%","0,28%",No,21542240,Si,"24,36%",95%,-44%,"0,00",1,"-2,29%",0
,368,02/28/2020,"198,98","200,97",Si,"208,92","3,96%","198,56","-1,20%",208,"3,50%","-2,95%",Si,31276200,Si,"80,55%",3643%,47%,"1,00",1,"0,11%",1
,369,02/27/2020,"205,01","207,06",Si,"209,97","1,41%","201,86","-2,51%","205,03","-0,98%","-1,79%",Si,22741180,Si,"31,28%",1230%,-10%,"0,00",1,"-2,29%",0
,370,02/26/2020,"206,8","208,87",Si,"213,08","2,02%","206,79","-0,99%","208,74","-0,06%","0,58%",Si,19544270,Si,"12,83%",1808%,56%,"1,00",1,"0,11%",1
,371,02/25/2020,"208,51","210,60",Si,"209,95","-0,31%","204,1","-3,08%","205,61","-2,37%","1,14%",No,18132380,Si,"4,67%",-390%,-35%,"0,00",0,"-2,29%",0
,372,02/24/2020,"203,55","205,59",Si,"207,28","0,82%","202,51","-1,50%","206,16","0,28%","-4,25%",No,19380230,Si,"11,88%",680%,34%,"1,00",1,"0,11%",1
,373,02/21/2020,"217,54","219,72",Si,"217,6","-0,96%","211,56","-3,71%","212,59","-3,24%","-0,23%",No,17700800,Si,"2,18%",-1011%,-63%,"0,00",0,"-2,29%",0
,374,02/20/2020,"222,5","224,73",Si,"222,5","-0,99%","214,22","-4,67%","218,04","-2,97%","0,16%",No,14950090,Si,"-13,70%",-1037%,-105%,"0,00",0,"-2,29%",0
,375,02/19/2020,"221,52","223,74",Si,"223,56","-0,08%","220,75","-1,33%","222,14","-0,71%","0,45%",No,10798110,Si,"-37,66%",-174%,41%,"1,00",0,"-0,71%",0
,376,02/18/2020,"218,55","220,74",Si,"220,85","0,05%","217,51","-1,46%","220,52","-0,10%","-0,49%",No,13024900,Si,"-24,81%",-51%,36%,"1,00",0,"-0,10%",0
,377,02/14/2020,"221,1","223,31",Si,"221,64","-0,75%","218,23","-2,28%","219,63","-1,65%","0,34%",No,10689950,Si,"-38,29%",-808%,0%,"1,00",0,"-1,65%",0
,378,02/13/2020,220,"222,20",Si,225,"1,26%","218,99","-1,44%","220,36","-0,83%","-1,92%",Si,28069670,Si,"62,04%",1092%,37%,"1,00",1,"0,11%",1
,379,02/12/2020,"221,13","223,34",Si,"225,52","0,98%","220,21","-1,40%","224,31","0,43%","1,80%",No,18671910,Si,"7,79%",823%,38%,"1,00",1,"0,11%",1
,380,02/11/2020,"219,91","222,11",Si,"220,01","-0,95%","215,29","-3,07%","217,21","-2,21%","1,92%",No,16073460,Si,"-7,21%",-994%,-35%,"0,00",0,"-2,29%",0
,381,02/10/2020,"213,5","215,64",Si,"215,77","0,06%","212,2","-1,59%","215,77","0,06%","-1,40%",No,17420300,Si,"0,56%",-41%,30%,"1,00",0,"0,06%",1
,382,02/07/2020,"217,46","219,63",Si,"217,84","-0,82%","214,88","-2,16%","216,53","-1,41%","-1,56%",No,13790260,Si,"-20,39%",-873%,5%,"1,00",0,"-1,41%",0
,383,02/06/2020,"223,13","225,36",Si,"223,65","-0,76%","219,78","-2,48%","220,9","-1,98%","1,32%",No,10790820,Si,"-37,71%",-819%,-9%,"0,00",0,"-2,29%",0
,384,02/05/2020,"226,52","228,79",Si,"226,7","-0,91%","217,54","-4,92%","220,22","-3,74%","1,63%",No,15766070,Si,"-8,99%",-962%,-116%,"0,00",0,"-2,29%",0
,385,02/04/2020,"221,35","223,56",Si,"224,38","0,37%","220,49","-1,37%","222,88","-0,31%","3,87%",No,16695140,Si,"-3,62%",246%,40%,"1,00",1,"0,11%",1
,386,02/03/2020,"208,67","210,76",Si,"215,02","2,02%","208,67","-0,99%","213,1","1,11%","1,01%",No,14131890,Si,"-18,42%",1814%,57%,"1,00",1,"0,11%",1
,387,01/31/2020,"206,5","208,57",Si,"207,93","-0,30%","204,73","-1,84%","206,59","-0,95%","-1,00%",No,18181410,Si,"4,96%",-388%,19%,"1,00",0,"-0,95%",0
,388,01/30/2020,"207,88","209,96",Si,"209,86","-0,05%","205,03","-2,35%","208,58","-0,66%","-1,95%",No,14376000,Si,"-17,01%",-145%,-3%,"0,00",0,"-2,29%",0
,389,01/29/2020,"212,56","214,69",Si,"213,98","-0,33%","209,52","-2,41%","212,02","-1,24%","1,11%",No,12896300,Si,"-25,55%",-411%,-6%,"0,00",0,"-2,29%",0
,390,01/28/2020,"209,74","211,84",Si,"210,91","-0,44%","207,17","-2,20%","210,23","-0,76%","2,08%",No,16196720,Si,"-6,50%",-514%,3%,"1,00",0,"-0,76%",0
,391,01/27/2020,"201,22","203,23",Si,"208,02","2,36%","199,5","-1,84%","205,47","1,10%","-5,86%",Si,24574680,Si,"41,86%",2129%,19%,"1,00",1,"0,11%",1
,392,01/24/2020,"218,49","220,67",Si,"219,83","-0,38%","211,33","-4,23%","213,75","-3,14%","-0,29%",No,18143870,Si,"4,74%",-462%,-86%,"0,00",0,"-2,29%",0
,393,01/23/2020,"217,93","220,11",Si,"220,13","0,01%","216,77","-1,52%","219,13","-0,44%","-2,00%",No,18519890,Si,"6,91%",-91%,33%,"1,00",0,"-0,44%",0
,394,01/22/2020,"224,69","226,94",Si,"225,58","-0,60%",222,"-2,18%","222,37","-2,01%","1,09%",No,10059580,Si,"-41,93%",-666%,4%,"1,00",0,"-2,01%",0
,395,01/21/2020,"222,45","224,67",Si,"222,6","-0,92%","220,73","-1,76%","222,26","-1,07%","-2,19%",No,15831090,Si,"-8,61%",-974%,23%,"1,00",0,"-1,07%",0
,396,01/17/2020,"225,9","228,16",Si,228,"-0,07%","225,35","-1,23%","227,43","-0,32%","0,88%",No,12956200,Si,"-25,21%",-166%,46%,"1,00",0,"-0,32%",0
,397,01/16/2020,"226,3","228,56",Si,"226,33","-0,98%","222,73","-2,55%","223,94","-2,02%","0,55%",No,13712550,Si,"-20,84%",-1024%,-12%,"0,00",0,"-2,29%",0
,398,01/15/2020,"226,65","228,92",Si,"227,82","-0,48%","224,39","-1,98%","225,06","-1,68%","0,07%",No,10743370,Si,"-37,98%",-553%,13%,"1,00",0,"-1,68%",0
,399,01/14/2020,"230,05","232,35",Si,"230,18","-0,93%","224,88","-3,22%","226,49","-2,52%","-0,19%",No,17302160,Si,"-0,12%",-984%,-41%,"0,00",0,"-2,29%",0
,400,01/13/2020,"228,81","231,10",Si,"231,14","0,02%","227,04","-1,76%","230,48","-0,27%","2,22%",No,17571890,Si,"1,44%",-83%,23%,"1,00",0,"-0,27%",0
,401,01/10/2020,"223,9","226,14",Si,"225,96","-0,08%","222,06","-1,80%","223,83","-1,02%","0,96%",No,12302130,Si,"-28,98%",-175%,21%,"1,00",0,"-1,02%",0
,402,01/09/2020,"221,5","223,72",Si,"223,08","-0,28%","220,82","-1,29%","221,78","-0,86%","1,61%",No,13143890,Si,"-24,12%",-369%,43%,"1,00",0,"-0,86%",0
,403,01/08/2020,"216,6","218,77",Si,"220,65","0,86%","216,32","-1,12%",218,"-0,35%","-0,47%",No,11983090,Si,"-30,82%",715%,51%,"1,00",1,"0,11%",1
,404,01/07/2020,"217,64","219,82",Si,"218,94","-0,40%","216,69","-1,42%","217,63","-0,99%","0,46%",No,9539012,Si,"-44,93%",-477%,38%,"1,00",0,"-0,99%",0
,405,01/06/2020,"214,89","217,04",Si,"217,16","0,06%","214,09","-1,36%","216,64","-0,18%","-0,97%",No,11892480,Si,"-31,35%",-47%,40%,"1,00",0,"-0,18%",0
,406,01/03/2020,"216,35","218,51",Si,"218,2","-0,14%","216,01","-1,15%",217,"-0,69%","-1,56%",No,8608281,Si,"-50,31%",-236%,50%,"1,00",0,"-0,69%",0
,407,01/02/2020,"216,6","218,77",Si,"219,98","0,55%","216,54","-1,02%","219,77","0,46%","2,12%",No,15882900,Si,"-8,31%",425%,55%,"1,00",1,"0,11%",1
,408,12/31/2019,212,"214,12",Si,"213,64","-0,22%","210,73","-1,58%","212,1","-0,94%","-0,43%",No,6776071,Si,"-60,88%",-312%,30%,"1,00",0,"-0,94%",0
,409,12/30/2019,"215,78","217,94",Si,"215,78","-0,99%","211,76","-2,83%","212,91","-2,31%","0,14%",No,8745942,Si,"-49,51%",-1037%,-25%,"0,00",0,"-2,29%",0
,410,12/27/2019,"217,99","220,17",Si,"218,11","-0,94%","215,17","-2,27%","215,47","-2,13%","0,74%",No,11678670,Si,"-32,58%",-985%,0%,"1,00",0,"-2,13%",0
,411,12/26/2019,"214,65","216,80",Si,"216,99","0,09%","214,33","-1,14%","216,38","-0,19%","0,18%",No,6917445,Si,"-60,07%",-16%,50%,"1,00",0,"-0,19%",0
,412,12/24/2019,"215,01","217,16",Si,"215,43","-0,80%","213,35","-1,75%","214,26","-1,34%","0,08%",No,5522987,Si,"-68,12%",-854%,23%,"1,00",0,"-1,34%",0
,413,12/23/2019,"213,25","215,38",Si,"215,05","-0,15%","212,91","-1,15%","214,83","-0,26%","0,47%",No,12538760,Si,"-27,62%",-246%,50%,"1,00",0,"-0,26%",0
,414,12/20/2019,"211,35","213,46",Si,"213,98","0,24%","210,42","-1,43%","212,25","-0,57%","0,58%",No,26672840,Si,"53,98%",129%,37%,"1,00",1,"0,11%",1
,415,12/19/2019,"209,61","211,71",Si,"211,37","-0,16%","209,23","-1,17%","210,13","-0,74%","-0,19%",No,12168470,Si,"-29,75%",-250%,49%,"1,00",0,"-0,74%",0
,416,12/18/2019,"208,53","210,62",Si,"210,05","-0,27%","208,04","-1,22%",210,"-0,29%","0,17%",No,13497200,Si,"-22,08%",-354%,46%,"1,00",0,"-0,29%",0
,417,12/17/2019,"208,69","210,78",Si,"208,87","-0,90%","206,82","-1,88%","208,18","-1,23%","0,83%",No,11299100,Si,"-34,77%",-956%,18%,"1,00",0,"-1,23%",0
,418,12/16/2019,"206,33","208,39",Si,"209,15","0,36%","206,19","-1,06%","206,97","-0,68%","0,69%",No,16744470,Si,"-3,34%",244%,54%,"1,00",1,"0,11%",1
,419,12/13/2019,"205,76","207,82",Si,"207,1","-0,35%","203,77","-1,95%","204,91","-1,40%","0,62%",No,19283800,Si,"11,32%",-427%,14%,"1,00",0,"-1,40%",0
,420,12/12/2019,"203,71","205,75",Si,206,"0,12%",202,"-1,82%","204,5","-0,61%","-0,45%",No,22494330,Si,"29,86%",16%,20%,"1,00",1,"0,11%",1
,421,12/11/2019,"201,1","203,11",Si,"204,8","0,83%","200,72","-1,18%","204,64","0,75%","0,32%",No,11770950,Si,"-32,05%",687%,48%,"1,00",1,"0,11%",1
,422,12/10/2019,"200,71","202,72",Si,"202,48","-0,12%","199,23","-1,72%","200,45","-1,12%","0,99%",No,11635950,Si,"-32,83%",-211%,24%,"1,00",0,"-1,12%",0
,423,12/09/2019,"200,32","202,32",Si,"203,43","0,55%","198,55","-1,86%","198,74","-1,77%","-0,78%",No,14340920,Si,"-17,21%",418%,18%,"1,00",1,"0,11%",1
,424,12/06/2019,"201,11","203,12",Si,202,"-0,55%","199,51","-1,78%","201,89","-0,61%","0,56%",No,14095650,Si,"-18,63%",-622%,22%,"1,00",0,"-0,61%",0
,425,12/05/2019,"196,93","198,90",Si,"200,94","1,03%","196,43","-1,24%",200,"0,55%","1,65%",No,22310250,Si,"28,79%",871%,45%,"1,00",1,"0,11%",1
,426,12/04/2019,"195,53","197,49",Si,"196,66","-0,42%","193,23","-2,15%","193,74","-1,90%","0,32%",No,14862560,Si,"-14,20%",-495%,5%,"1,00",0,"-1,90%",0
,427,12/03/2019,"190,97","192,88",Si,195,"1,10%","189,85","-1,57%","194,9","1,05%","-2,72%",Si,18440370,Si,"6,45%",940%,31%,"1,00",1,"0,11%",1
,428,12/02/2019,"198,58","200,57",Si,"198,67","-0,95%","193,51","-3,52%","196,31","-2,12%","-0,71%",No,19414420,Si,"12,08%",-994%,-55%,"0,00",0,"-2,29%",0
,429,11/29/2019,"199,81","201,81",Si,"200,43","-0,68%","198,35","-1,71%",200,"-0,90%","-0,50%",No,18593110,Si,"7,33%",-746%,25%,"1,00",0,"-0,90%",0
,430,11/27/2019,"197,24","199,21",Si,"200,98","0,89%",197,"-1,11%","200,82","0,81%","1,30%",No,33129380,Si,"91,25%",740%,51%,"1,00",1,"0,11%",1
,431,11/26/2019,"190,39","192,29",Si,195,"1,41%","189,04","-1,69%","194,7","1,25%","-0,03%",Si,51885410,Si,"199,52%",1232%,26%,"1,00",1,"0,11%",1
,432,11/25/2019,"188,32","190,20",Si,"190,72","0,27%","187,88","-1,22%","190,45","0,13%","0,82%",No,19193460,Si,"10,80%",157%,46%,"1,00",1,"0,11%",1
,433,11/22/2019,"185,8","187,66",Si,"186,78","-0,47%","183,94","-1,98%","186,78","-0,47%","0,51%",No,10541030,Si,"-39,15%",-543%,13%,"1,00",0,"-0,47%",0
,434,11/21/2019,"181,77","183,59",Si,"184,89","0,71%","181,6","-1,08%","184,86","0,69%","-0,32%",No,10254740,Si,"-40,80%",571%,52%,"1,00",1,"0,11%",1
,435,11/20/2019,"183,67","185,51",Si,"183,7","-0,97%","181,06","-2,40%","182,35","-1,70%","-0,85%",No,16694400,Si,"-3,63%",-1022%,-5%,"0,00",0,"-2,29%",0
,436,11/19/2019,"186,31","188,17",Si,"186,71","-0,78%","183,87","-2,29%","185,25","-1,55%","0,92%",No,13457360,Si,"-22,31%",-836%,0%,"0,00",0,"-2,29%",0
,437,11/18/2019,"186,98","188,85",Si,"186,98","-0,99%","184,16","-2,48%","184,61","-2,25%","0,80%",No,11830910,Si,"-31,70%",-1037%,-9%,"0,00",0,"-2,29%",0
,438,11/15/2019,184,"185,84",Si,"185,6","-0,13%","183,71","-1,15%","185,49","-0,19%","0,66%",No,11312540,Si,"-34,69%",-222%,50%,"1,00",0,"-0,19%",0
,439,11/14/2019,"182,87","184,70",Si,"184,5","-0,11%","181,32","-1,83%","182,8","-1,03%","0,21%",No,12750090,Si,"-26,40%",-202%,20%,"1,00",0,"-1,03%",0
,440,11/13/2019,"185,47","187,32",Si,"185,67","-0,88%",181,"-3,38%","182,48","-2,59%","-0,80%",No,15428500,Si,"-10,93%",-936%,-48%,"0,00",0,"-2,29%",0
,441,11/12/2019,"185,91","187,77",Si,"187,65","-0,06%","185,14","-1,40%","186,97","-0,43%","-0,43%",No,11797650,Si,"-31,89%",-160%,38%,"1,00",0,"-0,43%",0
,442,11/11/2019,"184,82","186,67",Si,"187,2","0,28%","181,37","-2,84%","186,71","0,02%","-1,25%",No,20572430,Si,"18,76%",170%,-25%,"0,00",1,"-2,29%",0
,443,11/08/2019,"187,9","189,78",Si,"188,28","-0,79%","185,15","-2,44%","187,16","-1,38%","0,66%",No,19737270,Si,"13,94%",-847%,-7%,"0,00",0,"-2,29%",0
,444,11/07/2019,"187,07","188,94",Si,"188,07","-0,46%","184,69","-2,25%","186,66","-1,21%","1,58%",No,20162590,Si,"16,39%",-536%,1%,"1,00",0,"-1,21%",0
,445,11/06/2019,"183,61","185,45",Si,185,"-0,24%","182,2","-1,75%","184,16","-0,69%","0,88%",No,14834860,Si,"-14,36%",-328%,23%,"1,00",0,"-0,69%",0
,446,11/05/2019,"181,42","183,23",Si,"183,2","-0,02%","180,31","-1,60%",182,"-0,67%","0,96%",No,23690170,Si,"36,76%",-118%,30%,"1,00",0,"-0,67%",0
,447,11/04/2019,"180,66","182,47",Si,"182,4","-0,04%","178,02","-2,44%","179,69","-1,52%","2,38%",No,44541240,Si,"157,13%",-135%,-7%,"0,00",0,"-2,29%",0
,448,11/01/2019,"179,01","180,80",Si,"182,12","0,73%","176,06","-2,62%","176,46","-2,40%","1,32%",No,28924120,Si,"66,97%",591%,-15%,"0,00",1,"-2,29%",0
,449,10/31/2019,"179,16","180,95",Si,"179,24","-0,95%","175,5","-3,01%","176,67","-2,37%","0,92%",No,15119040,Si,"-12,72%",-995%,-32%,"0,00",0,"-2,29%",0
,450,10/30/2019,"175,42","177,17",Si,"177,88","0,40%","173,94","-1,83%","177,53","0,20%","-0,83%",No,10213240,Si,"-41,04%",277%,20%,"1,00",1,"0,11%",1
,451,10/29/2019,"177,06","178,83",Si,"177,74","-0,61%","175,44","-1,90%","176,89","-1,09%","-0,91%",No,8026377,Si,"-53,67%",-677%,17%,"1,00",0,"-1,09%",0
,452,10/28/2019,"176,5","178,27",Si,"179,64","0,77%","176,41","-1,04%","178,68","0,23%","1,26%",No,11739620,Si,"-32,23%",630%,54%,"1,00",1,"0,11%",1
,453,10/25/2019,"171,56","173,28",Si,"175,81","1,46%","170,88","-1,38%","174,31","0,60%","-0,57%",Si,9891760,Si,"-42,90%",1284%,39%,"1,00",1,"0,11%",1
,454,10/24/2019,"171,28","172,99",Si,"172,75","-0,14%","170,21","-1,61%","172,55","-0,26%","0,80%",No,7443497,Si,"-57,03%",-233%,29%,"1,00",0,"-0,26%",0
,455,10/23/2019,"170,45","172,15",Si,"171,04","-0,65%","168,12","-2,34%","169,92","-1,30%","0,33%",No,8906763,Si,"-48,58%",-713%,-3%,"0,00",0,"-2,29%",0
,456,10/22/2019,"174,53","176,28",Si,"175,36","-0,52%","169,26","-3,98%","169,89","-3,62%","0,58%",No,10917330,Si,"-36,98%",-591%,-75%,"0,00",0,"-2,29%",0
,457,10/21/2019,"172,64","174,37",Si,"173,91","-0,26%","170,87","-2,01%","173,52","-0,49%","2,08%",No,9055175,Si,"-47,73%",-348%,12%,"1,00",0,"-0,49%",0
,458,10/18/2019,176,"177,76",Si,"176,23","-0,86%",169,"-4,93%","169,13","-4,85%","-0,48%",No,14585650,Si,"-15,80%",-914%,-116%,"0,00",0,"-2,29%",0
,459,10/17/2019,178,"179,78",Si,"178,59","-0,66%","175,23","-2,53%","176,85","-1,63%","0,50%",No,8032763,Si,"-53,63%",-726%,-11%,"0,00",0,"-2,29%",0
,460,10/16/2019,"175,8","177,56",Si,"177,35","-0,12%","174,12","-1,94%","177,12","-0,25%","0,29%",No,10903840,Si,"-37,05%",-211%,15%,"1,00",0,"-0,25%",0
,461,10/15/2019,"172,91","174,64",Si,"176,75","1,21%","172,69","-1,12%","175,29","0,37%","1,02%",No,13814340,Si,"-20,25%",1044%,51%,"1,00",1,"0,11%",1
,462,10/14/2019,"172,84","174,57",Si,"173,34","-0,70%","170,79","-2,16%","171,16","-1,95%","-0,06%",No,7859737,Si,"-54,63%",-766%,5%,"1,00",0,"-1,95%",0
,463,10/11/2019,"170,77","172,48",Si,"174,88","1,39%","169,57","-1,69%","172,94","0,27%","2,83%",No,19369500,Si,"11,82%",1218%,26%,"1,00",1,"0,11%",1
,464,10/10/2019,"165,96","167,62",Si,"168,57","0,57%","164,09","-2,11%","166,07","-0,92%","0,47%",No,11537760,Si,"-33,39%",437%,8%,"1,00",1,"0,11%",1
,465,10/09/2019,"165,5","167,16",Si,"166,58","-0,34%","163,42","-2,23%","165,19","-1,18%","2,20%",No,11189390,Si,"-35,41%",-426%,2%,"1,00",0,"-1,18%",0
,466,10/08/2019,"164,3","165,94",Si,"165,22","-0,44%","161,68","-2,57%","161,93","-2,42%","-2,39%",No,15936340,Si,"-8,00%",-512%,-13%,"0,00",0,"-2,29%",0
,467,10/07/2019,"168,83","170,52",Si,"172,3","1,04%","167,21","-1,94%","168,32","-1,29%","-0,89%",Si,12034720,Si,"-30,53%",889%,15%,"1,00",1,"0,11%",1
,468,10/04/2019,"169,6","171,30",Si,"170,7","-0,35%","167,56","-2,18%","170,34","-0,56%","0,07%",No,8856039,Si,"-48,88%",-429%,4%,"1,00",0,"-0,56%",0
,469,10/03/2019,"166,65","168,32",Si,"170,18","1,11%",165,"-1,97%","169,48","0,69%","0,53%",Si,10391650,Si,"-40,01%",948%,13%,"1,00",1,"0,11%",1
,470,10/02/2019,"162,82","164,45",Si,"166,88","1,48%","161,9","-1,55%","165,77","0,80%","-1,41%",Si,11595460,Si,"-33,06%",1299%,32%,"1,00",1,"0,11%",1
,471,10/01/2019,"168,01","169,69",Si,"168,23","-0,86%","163,64","-3,57%","165,15","-2,68%","0,47%",No,14194190,Si,"-18,06%",-914%,-57%,"0,00",0,"-2,29%",0
,472,09/30/2019,"169,89","171,59",Si,"170,2","-0,81%","166,45","-2,99%","167,23","-2,54%","2,36%",No,14945170,Si,"-13,72%",-866%,-32%,"0,00",0,"-2,29%",0
